order_id,user_id,seller_id,product_category,price,payment_type,seller_rating,delivery_days,order_date,user_state,user_past_returns,return_flag,return_reason,seller_bin,delay_bin,rrs,risk_tier,month
ORD000785,U00288,S0153,Home & Kitchen,621.79,COD,4.7,4,2023-06-22,Uttar Pradesh,0,1,Wrong item,4-5★,3-4 days,25,Low,2023-06
ORD000786,U00297,S0147,Beauty,392.15,COD,2.0,1,2023-10-01,Andhra Pradesh,0,0,,1-2★,1-2 days,55,High,2023-10
ORD000787,U00922,S0174,Beauty,758.6,Prepaid,5.0,4,2023-04-08,Karnataka,0,0,,4-5★,3-4 days,0,Low,2023-04
ORD000788,U00986,S0193,Beauty,961.95,Prepaid,2.8,3,2024-02-26,Uttar Pradesh,2,1,Size mismatch,2-3★,3-4 days,40,Medium,2024-02
ORD000789,U00888,S0168,Fashion,515.46,Prepaid,4.3,7,2023-05-10,Karnataka,0,1,Late delivery,4-5★,7+ days,25,Low,2023-05
ORD000790,U00256,S0038,Fashion,1254.9,Prepaid,5.0,5,2023-11-26,Tamil Nadu,0,0,,4-5★,5-6 days,15,Low,2023-11
ORD000791,U00780,S0174,Toys,880.4,COD,4.0,2,2024-02-07,Karnataka,1,1,Changed mind,3-4★,1-2 days,35,Medium,2024-02
ORD000792,U00592,S0162,Electronics,1065.98,Prepaid,1.2,5,2023-10-03,Rajasthan,0,1,Late delivery,1-2★,5-6 days,30,Medium,2023-10
ORD000793,U00385,S0116,Beauty,546.74,Prepaid,2.9,5,2023-03-19,Delhi,1,1,Late delivery,2-3★,5-6 days,40,Medium,2023-03
ORD000794,U00413,S0132,Electronics,2471.09,Prepaid,1.0,7,2023-10-12,West Bengal,0,0,,1-2★,7+ days,40,Medium,2023-10
ORD000795,U00466,S0125,Books,605.63,Prepaid,5.0,5,2023-12-02,Telangana,0,0,,4-5★,5-6 days,0,Low,2023-12
ORD000796,U00003,S0199,Electronics,1371.9,COD,1.0,6,2023-04-06,Gujarat,1,1,Late delivery,1-2★,5-6 days,75,High,2023-04
ORD000797,U00651,S0171,Electronics,4939.23,COD,1.8,7,2024-01-02,Delhi,1,1,Not as described,1-2★,7+ days,75,High,2024-01
ORD000798,U00815,S0137,Home & Kitchen,1224.2,COD,5.0,2,2024-02-12,Tamil Nadu,0,0,,4-5★,1-2 days,25,Low,2024-02
ORD000799,U00992,S0110,Books,1312.92,Prepaid,2.6,2,2023-08-05,Uttar Pradesh,2,1,Changed mind,2-3★,1-2 days,40,Medium,2023-08
ORD000800,U00331,S0073,Fashion,525.06,COD,3.7,4,2023-12-12,Telangana,1,1,Damaged in transit,3-4★,3-4 days,65,High,2023-12
ORD000801,U00134,S0145,Beauty,1120.88,Prepaid,4.2,4,2024-05-11,West Bengal,0,0,,4-5★,3-4 days,0,Low,2024-05
ORD000802,U00916,S0175,Electronics,2614.18,Prepaid,3.3,4,2023-02-19,Maharashtra,0,0,,3-4★,3-4 days,15,Low,2023-02
ORD000803,U00102,S0161,Beauty,885.92,Prepaid,2.9,7,2024-04-15,Maharashtra,3,0,,2-3★,7+ days,60,High,2024-04
ORD000804,U00128,S0041,Sports,1859.69,COD,4.9,3,2024-03-27,Gujarat,0,0,,4-5★,3-4 days,25,Low,2024-03
ORD000805,U00001,S0110,Fashion,407.77,COD,4.0,3,2023-07-27,Karnataka,2,0,,3-4★,3-4 days,50,Medium,2023-07
ORD000806,U00904,S0167,Beauty,734.77,COD,3.7,2,2023-11-06,Karnataka,0,0,,3-4★,1-2 days,40,Medium,2023-11
ORD000807,U00896,S0071,Fashion,826.02,COD,4.0,5,2023-04-06,West Bengal,0,0,,3-4★,5-6 days,40,Medium,2023-04
ORD000808,U00257,S0022,Fashion,1188.99,Prepaid,1.0,4,2024-01-16,Karnataka,1,1,Late delivery,1-2★,3-4 days,55,High,2024-01
ORD000809,U00054,S0102,Beauty,1259.67,Prepaid,4.2,5,2023-11-09,Tamil Nadu,0,0,,4-5★,5-6 days,0,Low,2023-11
ORD000810,U00440,S0168,Fashion,348.02,Prepaid,3.9,3,2023-04-04,Delhi,1,0,,3-4★,3-4 days,40,Medium,2023-04
ORD000811,U00002,S0055,Books,2457.38,Prepaid,1.8,5,2024-05-03,Delhi,3,0,,1-2★,5-6 days,50,Medium,2024-05
ORD000812,U00136,S0152,Electronics,5396.87,COD,3.8,3,2023-08-20,Gujarat,2,1,Damaged in transit,3-4★,3-4 days,50,Medium,2023-08
ORD000813,U00010,S0003,Beauty,2330.06,COD,2.7,8,2023-12-18,Delhi,3,1,Not as described,2-3★,7+ days,95,Very High,2023-12
ORD000814,U00881,S0109,Fashion,281.0,Prepaid,2.7,4,2023-05-16,Delhi,4,1,Changed mind,2-3★,3-4 days,65,High,2023-05
ORD000815,U00235,S0099,Fashion,738.86,Prepaid,4.4,5,2023-04-02,Delhi,0,0,,4-5★,5-6 days,15,Low,2023-04
ORD000816,U00106,S0081,Electronics,1852.53,COD,3.8,2,2024-01-12,Uttar Pradesh,0,0,,3-4★,1-2 days,40,Medium,2024-01
ORD000817,U00141,S0098,Sports,543.07,COD,2.8,6,2023-05-17,Karnataka,4,0,,2-3★,5-6 days,85,Very High,2023-05
ORD000818,U00071,S0136,Fashion,370.28,Prepaid,2.7,6,2023-01-09,Karnataka,1,1,Damaged in transit,2-3★,5-6 days,65,High,2023-01
ORD000819,U00451,S0090,Electronics,7330.51,COD,4.6,4,2023-08-07,Karnataka,1,0,,4-5★,3-4 days,35,Medium,2023-08
ORD000820,U00942,S0106,Fashion,388.04,Prepaid,5.0,6,2024-03-29,Tamil Nadu,3,1,Not as described,4-5★,5-6 days,45,Medium,2024-03
ORD000821,U00089,S0026,Beauty,593.15,COD,3.8,8,2023-05-24,Delhi,0,1,Not as described,3-4★,7+ days,60,High,2023-05
ORD000822,U00604,S0187,Electronics,1184.02,COD,1.8,4,2024-01-29,West Bengal,1,0,,1-2★,3-4 days,65,High,2024-01
ORD000823,U00987,S0110,Beauty,358.03,COD,4.6,1,2023-11-19,Karnataka,2,0,,4-5★,1-2 days,35,Medium,2023-11
ORD000824,U00254,S0071,Fashion,407.96,COD,5.0,5,2023-03-28,Andhra Pradesh,1,1,Quality issue,4-5★,5-6 days,50,Medium,2023-03
ORD000825,U00616,S0154,Toys,690.78,COD,3.9,7,2023-10-19,Maharashtra,0,0,,3-4★,7+ days,50,Medium,2023-10
ORD000826,U00869,S0169,Books,1175.45,Prepaid,2.9,5,2023-11-05,Tamil Nadu,0,0,,2-3★,5-6 days,30,Medium,2023-11
ORD000827,U00531,S0156,Books,751.78,COD,3.7,3,2024-06-05,Tamil Nadu,4,0,,3-4★,3-4 days,60,High,2024-06
ORD000828,U00766,S0101,Beauty,468.8,COD,3.1,3,2023-10-30,Maharashtra,4,0,,3-4★,3-4 days,60,High,2023-10
ORD000829,U00803,S0062,Fashion,690.46,COD,3.7,4,2024-05-21,Delhi,4,1,Changed mind,3-4★,3-4 days,75,High,2024-05
ORD000830,U00247,S0128,Fashion,408.51,Prepaid,3.3,4,2023-03-14,Maharashtra,0,1,Damaged in transit,3-4★,3-4 days,30,Medium,2023-03
ORD000831,U00370,S0082,Beauty,1392.83,COD,3.0,8,2023-05-16,Telangana,4,1,Changed mind,2-3★,7+ days,80,Very High,2023-05
ORD000832,U00431,S0094,Fashion,418.97,COD,4.0,7,2023-06-26,Gujarat,4,1,Not as described,3-4★,7+ days,70,High,2023-06
ORD000833,U00978,S0198,Electronics,1313.33,COD,1.1,3,2023-03-16,Telangana,0,1,Size mismatch,1-2★,3-4 days,55,High,2023-03
ORD000834,U00070,S0004,Beauty,727.2,Prepaid,3.9,9,2023-09-26,Maharashtra,0,1,Quality issue,3-4★,7+ days,35,Medium,2023-09
ORD000835,U00945,S0016,Fashion,518.48,Prepaid,3.9,7,2024-02-12,Uttar Pradesh,0,1,Damaged in transit,3-4★,7+ days,40,Medium,2024-02
ORD000836,U00644,S0183,Home & Kitchen,511.26,Prepaid,1.0,5,2024-05-28,Rajasthan,2,0,,1-2★,5-6 days,40,Medium,2024-05
ORD000837,U00434,S0180,Fashion,606.3,COD,5.0,3,2024-02-16,Andhra Pradesh,2,1,Size mismatch,4-5★,3-4 days,50,Medium,2024-02
ORD000838,U00551,S0158,Fashion,396.81,Prepaid,5.0,1,2023-06-06,Uttar Pradesh,1,0,,4-5★,1-2 days,25,Low,2023-06
ORD000839,U00086,S0080,Fashion,852.17,COD,5.0,4,2023-03-22,Andhra Pradesh,0,0,,4-5★,3-4 days,40,Medium,2023-03
ORD000840,U00944,S0053,Fashion,557.93,COD,4.2,8,2023-06-09,West Bengal,1,1,Damaged in transit,4-5★,7+ days,70,High,2023-06
ORD000841,U00401,S0151,Books,451.72,COD,4.9,5,2023-03-09,Rajasthan,1,1,Wrong item,4-5★,5-6 days,35,Medium,2023-03
ORD000842,U00748,S0062,Home & Kitchen,1456.27,COD,4.0,4,2023-03-01,Tamil Nadu,2,0,,3-4★,3-4 days,35,Medium,2023-03
ORD000843,U00089,S0112,Beauty,1296.82,Prepaid,4.8,4,2023-04-29,Telangana,1,1,Changed mind,4-5★,3-4 days,10,Low,2023-04
ORD000844,U00624,S0015,Fashion,690.31,Prepaid,2.8,2,2023-11-13,Karnataka,4,1,Late delivery,2-3★,1-2 days,65,High,2023-11
ORD000845,U00123,S0004,Home & Kitchen,791.53,Prepaid,1.0,6,2023-05-21,Maharashtra,2,1,Late delivery,1-2★,5-6 days,50,Medium,2023-05
ORD000846,U00168,S0128,Fashion,995.48,COD,1.0,3,2023-12-22,Andhra Pradesh,0,0,,1-2★,3-4 days,70,High,2023-12
ORD000847,U00530,S0185,Fashion,672.85,Prepaid,2.7,4,2023-09-23,West Bengal,2,1,Quality issue,2-3★,3-4 days,55,High,2023-09
ORD000848,U00130,S0192,Beauty,448.18,Prepaid,5.0,4,2023-10-03,Delhi,0,0,,4-5★,3-4 days,0,Low,2023-10
ORD000849,U00790,S0008,Electronics,4956.05,COD,4.1,4,2023-12-10,Rajasthan,3,1,Not as described,4-5★,3-4 days,45,Medium,2023-12
ORD000850,U00279,S0135,Electronics,1913.56,COD,4.2,4,2023-03-07,Telangana,1,1,Wrong item,4-5★,3-4 days,35,Medium,2023-03
ORD000851,U00643,S0020,Books,1854.98,COD,3.0,6,2024-05-23,Gujarat,1,0,,2-3★,5-6 days,60,High,2024-05
ORD000852,U00524,S0093,Electronics,2169.84,COD,2.2,3,2023-02-26,Gujarat,3,0,,2-3★,3-4 days,75,High,2023-02
ORD000853,U00880,S0146,Books,2462.76,Prepaid,2.1,1,2023-06-20,Karnataka,1,1,Wrong item,2-3★,1-2 days,40,Medium,2023-06
ORD000854,U00262,S0198,Fashion,763.81,COD,4.1,2,2023-04-16,Delhi,1,1,Damaged in transit,4-5★,1-2 days,50,Medium,2023-04
ORD000855,U00234,S0190,Home & Kitchen,1366.73,Prepaid,3.2,4,2024-06-05,Maharashtra,1,0,,3-4★,3-4 days,25,Low,2024-06
ORD000856,U00046,S0004,Fashion,2256.78,Prepaid,3.8,2,2023-09-08,Maharashtra,0,0,,3-4★,1-2 days,30,Medium,2023-09
ORD000857,U00484,S0094,Home & Kitchen,757.54,Prepaid,4.6,3,2024-01-28,Karnataka,3,1,Quality issue,4-5★,3-4 days,20,Low,2024-01
ORD000858,U00954,S0010,Fashion,391.23,Prepaid,3.8,2,2024-03-05,West Bengal,0,1,Quality issue,3-4★,1-2 days,30,Medium,2024-03
ORD000859,U00255,S0107,Sports,2018.09,Prepaid,3.8,4,2023-11-24,Uttar Pradesh,4,0,,3-4★,3-4 days,35,Medium,2023-11
ORD000860,U00846,S0020,Fashion,459.02,Prepaid,4.3,2,2024-01-17,Delhi,1,0,,4-5★,1-2 days,25,Low,2024-01
ORD000861,U00515,S0173,Electronics,2114.18,COD,3.4,3,2023-02-23,Karnataka,1,0,,3-4★,3-4 days,50,Medium,2023-02
ORD000862,U00229,S0133,Fashion,652.28,COD,4.3,5,2023-02-17,Delhi,2,1,Changed mind,4-5★,5-6 days,50,Medium,2023-02
ORD000863,U00899,S0120,Books,1070.31,COD,5.0,5,2023-10-17,Uttar Pradesh,0,0,,4-5★,5-6 days,25,Low,2023-10
ORD000864,U00336,S0023,Home & Kitchen,709.79,Prepaid,2.4,7,2024-04-12,Maharashtra,0,0,,2-3★,7+ days,40,Medium,2024-04
ORD000865,U00378,S0052,Electronics,943.08,Prepaid,3.9,5,2023-10-26,Telangana,2,0,,3-4★,5-6 days,25,Low,2023-10
ORD000866,U00804,S0078,Fashion,524.1,Prepaid,3.8,3,2023-09-06,Gujarat,1,0,,3-4★,3-4 days,40,Medium,2023-09
ORD000867,U00378,S0152,Fashion,526.08,COD,5.0,3,2024-05-20,Tamil Nadu,1,1,Not as described,4-5★,3-4 days,50,Medium,2024-05
ORD000868,U00751,S0140,Electronics,4313.45,Prepaid,4.8,7,2023-09-09,Karnataka,1,0,,4-5★,7+ days,20,Low,2023-09
ORD000869,U00007,S0105,Electronics,8316.02,COD,3.7,6,2023-01-25,Andhra Pradesh,1,1,Quality issue,3-4★,5-6 days,60,High,2023-01
ORD000870,U00355,S0163,Beauty,2527.57,Prepaid,4.9,2,2023-01-10,Maharashtra,1,1,Wrong item,4-5★,1-2 days,10,Low,2023-01
ORD000871,U00778,S0169,Books,672.97,COD,4.2,4,2024-01-21,Uttar Pradesh,0,1,Not as described,4-5★,3-4 days,25,Low,2024-01
ORD000872,U00107,S0053,Electronics,2172.06,COD,4.1,5,2024-06-26,Tamil Nadu,4,0,,4-5★,5-6 days,45,Medium,2024-06
ORD000873,U00430,S0126,Books,684.21,COD,5.0,6,2023-03-03,Karnataka,0,0,,4-5★,5-6 days,35,Medium,2023-03
ORD000874,U00729,S0072,Electronics,2797.28,COD,3.6,4,2023-04-06,Maharashtra,0,0,,3-4★,3-4 days,40,Medium,2023-04
ORD000875,U00944,S0060,Home & Kitchen,1082.38,COD,5.0,2,2024-06-16,West Bengal,1,1,Changed mind,4-5★,1-2 days,35,Medium,2024-06
ORD000876,U00470,S0192,Fashion,1108.7,Prepaid,4.7,6,2023-03-28,Telangana,3,0,,4-5★,5-6 days,45,Medium,2023-03
ORD000877,U00098,S0130,Fashion,560.59,Prepaid,1.6,5,2023-05-17,Rajasthan,1,1,Late delivery,1-2★,5-6 days,55,High,2023-05
ORD000878,U00077,S0152,Fashion,977.71,Prepaid,1.2,2,2023-03-05,Karnataka,0,1,Changed mind,1-2★,1-2 days,45,Medium,2023-03
ORD000879,U00243,S0075,Electronics,1397.37,Prepaid,3.6,4,2023-09-25,West Bengal,3,1,Not as described,3-4★,3-4 days,35,Medium,2023-09
ORD000880,U00949,S0101,Fashion,342.45,Prepaid,4.1,2,2023-12-01,West Bengal,0,0,,4-5★,1-2 days,15,Low,2023-12
ORD000881,U00464,S0070,Fashion,4246.85,COD,5.0,5,2023-08-28,Tamil Nadu,0,1,Size mismatch,4-5★,5-6 days,40,Medium,2023-08
ORD000882,U00140,S0200,Electronics,4429.95,COD,4.7,4,2023-04-22,Karnataka,0,0,,4-5★,3-4 days,25,Low,2023-04
ORD000883,U00109,S0043,Fashion,246.21,Prepaid,1.3,6,2024-04-05,Gujarat,0,0,,1-2★,5-6 days,55,High,2024-04
ORD000884,U00322,S0105,Fashion,489.12,Prepaid,3.8,4,2023-05-04,Andhra Pradesh,0,0,,3-4★,3-4 days,30,Medium,2023-05
ORD000885,U00367,S0198,Fashion,429.27,Prepaid,3.0,4,2023-08-01,Uttar Pradesh,2,1,Changed mind,2-3★,3-4 days,40,Medium,2023-08
ORD000886,U00475,S0068,Fashion,2174.68,COD,3.8,4,2023-05-03,Delhi,0,0,,3-4★,3-4 days,55,High,2023-05
ORD000887,U00162,S0176,Books,301.19,COD,1.0,5,2023-11-08,Telangana,1,0,,1-2★,5-6 days,65,High,2023-11
ORD000888,U00042,S0056,Electronics,4409.3,Prepaid,4.0,3,2023-12-02,Karnataka,1,0,,3-4★,3-4 days,10,Low,2023-12
ORD000889,U00094,S0183,Home & Kitchen,823.99,COD,4.0,3,2023-09-12,West Bengal,2,0,,3-4★,3-4 days,35,Medium,2023-09
ORD000890,U00406,S0132,Books,1120.6,COD,5.0,4,2023-02-20,Uttar Pradesh,1,0,,4-5★,3-4 days,35,Medium,2023-02
ORD000891,U00267,S0045,Electronics,3337.02,Prepaid,3.3,5,2023-02-01,Gujarat,1,1,Changed mind,3-4★,5-6 days,25,Low,2023-02
ORD000892,U00570,S0192,Home & Kitchen,278.92,COD,2.0,4,2023-09-13,Gujarat,1,1,Size mismatch,1-2★,3-4 days,65,High,2023-09
ORD000893,U00105,S0036,Electronics,13146.9,COD,2.4,3,2023-05-05,Maharashtra,1,1,Size mismatch,2-3★,3-4 days,65,High,2023-05
ORD000894,U00851,S0200,Fashion,952.45,Prepaid,3.8,2,2023-08-16,Karnataka,0,0,,3-4★,1-2 days,30,Medium,2023-08
ORD000895,U00203,S0103,Home & Kitchen,1256.79,COD,3.8,5,2024-01-17,Delhi,5,1,Late delivery,3-4★,5-6 days,60,High,2024-01
ORD000896,U00597,S0151,Home & Kitchen,2176.24,COD,3.8,6,2023-09-23,Delhi,1,0,,3-4★,5-6 days,60,High,2023-09
ORD000897,U00023,S0017,Fashion,389.85,Prepaid,3.9,4,2023-07-22,Gujarat,0,1,Late delivery,3-4★,3-4 days,30,Medium,2023-07
ORD000898,U00829,S0033,Fashion,969.29,Prepaid,3.8,4,2023-04-05,West Bengal,0,1,Not as described,3-4★,3-4 days,30,Medium,2023-04
ORD000899,U00126,S0011,Fashion,604.75,COD,2.7,5,2024-04-17,Karnataka,0,1,Size mismatch,2-3★,5-6 days,70,High,2024-04
ORD000900,U00947,S0147,Home & Kitchen,1001.04,COD,4.0,3,2024-03-19,Rajasthan,2,1,Not as described,3-4★,3-4 days,35,Medium,2024-03
ORD000901,U00509,S0008,Electronics,1145.82,Prepaid,5.0,5,2024-01-27,Rajasthan,1,1,Late delivery,4-5★,5-6 days,10,Low,2024-01
ORD000902,U00177,S0091,Fashion,508.61,COD,4.3,4,2023-08-08,Uttar Pradesh,0,1,Quality issue,4-5★,3-4 days,40,Medium,2023-08
ORD000903,U00287,S0115,Sports,1628.11,COD,4.6,6,2023-06-02,Telangana,1,1,Size mismatch,4-5★,5-6 days,45,Medium,2023-06
ORD000904,U00635,S0158,Electronics,10943.59,Prepaid,1.3,4,2023-09-09,Uttar Pradesh,0,1,Late delivery,1-2★,3-4 days,30,Medium,2023-09
ORD000905,U00511,S0106,Electronics,605.0,Prepaid,4.4,4,2024-05-05,Delhi,3,1,Size mismatch,4-5★,3-4 days,20,Low,2024-05
ORD000906,U00287,S0099,Electronics,3399.91,COD,4.3,2,2023-05-21,Rajasthan,0,0,,4-5★,1-2 days,25,Low,2023-05
ORD000907,U00205,S0165,Fashion,901.01,Prepaid,1.7,4,2024-06-22,Andhra Pradesh,4,1,Quality issue,1-2★,3-4 days,65,High,2024-06
ORD000908,U00814,S0005,Fashion,2196.32,Prepaid,5.0,10,2024-01-27,West Bengal,0,1,Not as described,4-5★,7+ days,35,Medium,2024-01
ORD000909,U00492,S0140,Home & Kitchen,676.33,COD,4.6,4,2024-05-11,West Bengal,1,0,,4-5★,3-4 days,35,Medium,2024-05
ORD000910,U00935,S0145,Beauty,1370.48,COD,4.1,4,2024-05-29,Rajasthan,1,1,Wrong item,4-5★,3-4 days,35,Medium,2024-05
ORD000911,U00277,S0047,Fashion,558.22,COD,5.0,6,2023-01-27,Telangana,0,1,Wrong item,4-5★,5-6 days,50,Medium,2023-01
ORD000912,U00225,S0008,Electronics,2744.55,COD,2.1,9,2023-10-15,Gujarat,0,1,Size mismatch,2-3★,7+ days,75,High,2023-10
ORD000913,U00543,S0092,Beauty,1276.06,Prepaid,4.9,5,2023-08-27,Karnataka,1,0,,4-5★,5-6 days,10,Low,2023-08
ORD000914,U00103,S0064,Electronics,2516.49,COD,4.0,6,2023-09-04,Uttar Pradesh,2,0,,3-4★,5-6 days,45,Medium,2023-09
ORD000915,U00547,S0189,Fashion,666.14,Prepaid,4.6,6,2023-02-27,Tamil Nadu,0,1,Not as described,4-5★,5-6 days,25,Low,2023-02
ORD000916,U00590,S0100,Electronics,12917.61,COD,3.6,3,2023-12-30,Karnataka,1,0,,3-4★,3-4 days,50,Medium,2023-12
ORD000917,U00181,S0061,Books,1490.29,COD,1.0,4,2023-11-22,West Bengal,2,1,Not as described,1-2★,3-4 days,65,High,2023-11
ORD000918,U00936,S0152,Beauty,1646.13,COD,1.8,6,2023-01-29,West Bengal,2,0,,1-2★,5-6 days,75,High,2023-01
ORD000919,U00971,S0146,Fashion,1168.22,COD,4.3,3,2023-05-26,Tamil Nadu,2,1,Damaged in transit,4-5★,3-4 days,50,Medium,2023-05
ORD000920,U00857,S0127,Home & Kitchen,487.08,COD,2.9,3,2023-11-13,Gujarat,4,1,Quality issue,2-3★,3-4 days,75,High,2023-11
ORD000921,U00039,S0024,Fashion,211.76,Prepaid,5.0,6,2023-02-27,Telangana,1,1,Quality issue,4-5★,5-6 days,35,Medium,2023-02
ORD000922,U00225,S0006,Home & Kitchen,682.53,COD,4.3,4,2024-06-23,Gujarat,4,0,,4-5★,3-4 days,45,Medium,2024-06
ORD000923,U00001,S0085,Electronics,1158.75,Prepaid,3.6,3,2023-07-26,Karnataka,1,1,Not as described,3-4★,3-4 days,25,Low,2023-07
ORD000924,U00349,S0184,Fashion,1188.88,COD,3.0,3,2023-07-01,West Bengal,0,0,,2-3★,3-4 days,55,High,2023-07
ORD000925,U00061,S0006,Electronics,2365.7,Prepaid,1.7,2,2023-06-01,Telangana,3,0,,1-2★,1-2 days,50,Medium,2023-06
ORD000926,U00722,S0037,Beauty,538.15,Prepaid,4.0,5,2023-04-24,Andhra Pradesh,0,0,,3-4★,5-6 days,0,Low,2023-04
ORD000927,U00882,S0094,Beauty,292.83,COD,4.2,6,2023-03-16,West Bengal,0,0,,4-5★,5-6 days,35,Medium,2023-03
ORD000928,U00722,S0170,Home & Kitchen,900.38,Prepaid,4.0,4,2024-02-10,Telangana,2,0,,3-4★,3-4 days,10,Low,2024-02
ORD000929,U00104,S0087,Fashion,2677.4,COD,2.2,5,2023-11-06,Karnataka,0,1,Wrong item,2-3★,5-6 days,70,High,2023-11
ORD000930,U01000,S0041,Sports,1214.08,COD,4.8,4,2024-03-23,Gujarat,4,0,,4-5★,3-4 days,45,Medium,2024-03
ORD000931,U00665,S0082,Electronics,1719.11,COD,5.0,5,2023-06-28,Andhra Pradesh,0,1,Late delivery,4-5★,5-6 days,25,Low,2023-06
ORD000932,U00711,S0158,Fashion,1453.03,Prepaid,5.0,6,2024-01-01,Telangana,0,1,Quality issue,4-5★,5-6 days,25,Low,2024-01
ORD000933,U00835,S0045,Fashion,420.13,Prepaid,3.3,4,2024-01-23,Uttar Pradesh,5,1,Wrong item,3-4★,3-4 days,50,Medium,2024-01
ORD000934,U00131,S0046,Books,856.45,COD,4.3,2,2023-01-02,Telangana,0,0,,4-5★,1-2 days,25,Low,2023-01
ORD000935,U00401,S0198,Books,2045.06,COD,1.2,2,2023-02-03,Karnataka,1,0,,1-2★,1-2 days,65,High,2023-02
ORD000936,U00617,S0082,Fashion,3056.34,Prepaid,2.1,3,2023-08-15,Telangana,2,1,Late delivery,2-3★,3-4 days,55,High,2023-08
ORD000937,U00107,S0128,Electronics,1601.55,Prepaid,3.1,3,2023-05-25,Delhi,2,1,Wrong item,3-4★,3-4 days,25,Low,2023-05
ORD000938,U00244,S0089,Electronics,4667.65,COD,3.8,7,2023-11-24,Delhi,3,1,Quality issue,3-4★,7+ days,70,High,2023-11
ORD000939,U00842,S0182,Home & Kitchen,811.11,Prepaid,4.1,3,2023-12-10,Maharashtra,0,1,Changed mind,4-5★,3-4 days,0,Low,2023-12
ORD000940,U00272,S0054,Beauty,610.23,COD,3.8,3,2023-09-13,Delhi,0,1,Late delivery,3-4★,3-4 days,40,Medium,2023-09
ORD000941,U00359,S0066,Fashion,676.6,COD,3.6,6,2023-04-21,Maharashtra,0,0,,3-4★,5-6 days,65,High,2023-04
ORD000942,U00050,S0099,Electronics,3696.75,COD,4.6,4,2024-03-24,Rajasthan,1,1,Late delivery,4-5★,3-4 days,35,Medium,2024-03
ORD000943,U00993,S0043,Electronics,8985.65,COD,4.7,3,2024-02-28,Rajasthan,0,1,Changed mind,4-5★,3-4 days,25,Low,2024-02
ORD000944,U00360,S0140,Fashion,1117.77,Prepaid,2.7,2,2024-01-20,Delhi,2,0,,2-3★,1-2 days,55,High,2024-01
ORD000945,U00849,S0123,Fashion,273.29,COD,3.4,7,2023-08-19,Gujarat,1,1,Quality issue,3-4★,7+ days,75,High,2023-08
ORD000946,U00076,S0009,Electronics,2798.52,COD,4.0,6,2023-10-29,West Bengal,4,1,Size mismatch,3-4★,5-6 days,55,High,2023-10
ORD000947,U00268,S0027,Home & Kitchen,458.72,Prepaid,3.0,5,2023-03-17,West Bengal,2,0,,2-3★,5-6 days,25,Low,2023-03
ORD000948,U00175,S0097,Sports,736.71,Prepaid,3.7,4,2023-06-14,Delhi,3,0,,3-4★,3-4 days,35,Medium,2023-06
ORD000949,U00561,S0024,Sports,533.89,COD,3.2,6,2023-12-13,Telangana,0,0,,3-4★,5-6 days,50,Medium,2023-12
ORD000950,U00629,S0124,Electronics,3599.6,COD,2.7,3,2023-02-01,Karnataka,0,1,Changed mind,2-3★,3-4 days,55,High,2023-02
ORD000951,U00622,S0112,Fashion,274.45,Prepaid,2.9,4,2023-06-10,Maharashtra,0,0,,2-3★,3-4 days,45,Medium,2023-06
ORD000952,U00104,S0085,Fashion,1228.45,Prepaid,5.0,4,2023-07-30,Rajasthan,2,1,Quality issue,4-5★,3-4 days,25,Low,2023-07
ORD000953,U00714,S0142,Home & Kitchen,2643.53,Prepaid,2.3,3,2023-09-29,Uttar Pradesh,0,0,,2-3★,3-4 days,30,Medium,2023-09
ORD000954,U00305,S0061,Electronics,989.26,COD,4.2,4,2023-04-09,Maharashtra,1,0,,4-5★,3-4 days,35,Medium,2023-04
ORD000955,U00403,S0147,Home & Kitchen,383.75,Prepaid,3.8,3,2024-05-17,Maharashtra,3,1,Quality issue,3-4★,3-4 days,35,Medium,2024-05
ORD000956,U00370,S0001,Toys,868.28,COD,4.9,4,2024-03-13,Uttar Pradesh,3,1,Size mismatch,4-5★,3-4 days,45,Medium,2024-03
ORD000957,U00844,S0170,Electronics,6336.98,COD,1.9,5,2024-05-06,Delhi,2,1,Quality issue,1-2★,5-6 days,65,High,2024-05
ORD000958,U00027,S0053,Fashion,339.93,Prepaid,3.3,6,2023-06-24,Uttar Pradesh,2,1,Late delivery,3-4★,5-6 days,50,Medium,2023-06
ORD000959,U00084,S0122,Beauty,1155.87,COD,2.7,4,2023-04-29,Rajasthan,1,1,Wrong item,2-3★,3-4 days,65,High,2023-04
ORD000960,U00483,S0126,Electronics,9744.51,COD,4.3,3,2023-09-29,Andhra Pradesh,0,1,Size mismatch,4-5★,3-4 days,25,Low,2023-09
ORD000961,U00397,S0048,Home & Kitchen,1025.53,COD,4.7,5,2024-01-15,Rajasthan,0,0,,4-5★,5-6 days,25,Low,2024-01
ORD000962,U00379,S0048,Electronics,4018.41,Prepaid,4.7,1,2024-04-01,Uttar Pradesh,3,1,Size mismatch,4-5★,1-2 days,20,Low,2024-04
ORD000963,U00451,S0120,Fashion,2793.78,COD,2.6,4,2023-09-27,Tamil Nadu,3,0,,2-3★,3-4 days,90,Very High,2023-09
ORD000964,U00858,S0069,Home & Kitchen,611.74,COD,5.0,3,2023-03-05,Karnataka,4,0,,4-5★,3-4 days,45,Medium,2023-03
ORD000965,U00771,S0179,Beauty,567.31,COD,3.8,4,2023-04-10,Delhi,2,0,,3-4★,3-4 days,50,Medium,2023-04
